2567.438371	98.23055546
2644.418065	98.47003442
2723.705847	98.51388268
2805.37092	98.43630499
2889.484563	98.36884612
2976.120192	98.38908378
3065.353423	98.47678031
3157.26214	98.60495215
3251.926564	98.7499887
3349.429317	98.69602161
3449.855503	98.40932144
3553.292775	98.04167064
3659.831414	97.69425749
3769.564409	97.61330686
3875.425349	97.96746589
3916.530832	98.37135174
3970.620462	98.82082051
4027.58126	99.31037911
4073.522774	99.7742391
4119.988331	100.2162553
4182.767925	100.6557016
4273.847694	101.1380325
4401.990785	101.1481513
4517.263826	100.750144
4595.784686	100.3543853
4704.536328	99.94513489
4827.732	99.54600328
4972.482244	99.30989726
5121.572546	99.28965961
5275.133033	99.42795027
5433.297735	99.63369981
5596.204702	99.77873636
5742.75011	99.5943488
5854.091091	99.07986254
5936.81844	98.55997957
5991.880867	98.09226479
6058.630305	97.5930692
6126.123331	97.03990652
6194.368228	96.53171642
6293.513829	96.03342029
6493.659614	95.98754826
6637.237355	96.41928498
6737.248723	96.89149702
6907.294408	97.35021729
7114.396326	97.41093027
7327.707795	97.18831602
7547.414998	97.03653358
7759.369578	97.22879134
7953.744506	97.62544945
8068.271098	98.10768396
8197.938513	98.56897409
8297.770687	99.00520807
8494.123704	99.40771262
8716.555672	99.266049
8858.978282	98.78184428
8977.904803	98.2811496
9061.172504	97.82242933
9162.113793	97.33672552
9264.179565	96.82853542
9382.219157	96.33062476
9526.300336	95.87361774
9809.915338	95.58954097
10104.04675	95.3264514
10324.06237	94.78827958
10464.80346	94.3100712
10581.38117	93.84505477
10640.15613	93.40162518
10719.03089	92.92491588
10778.57043	92.47968738
10865.15633	91.97599454
10891.93782	91.47679895
10979.43442	90.87753939
11060.82423	90.14561072
11122.26228	89.52049193
11190.92711	88.67500751
11225.41833	88.20549382
11266.94815	87.73058343
11302.6674	87.17163856
11383.11667	86.45336229
11420.54298	85.7742764
11462.79468	85.27957807
11485.3928	84.79477371
11555.89305	84.25741568
11590.48999	83.69204616
11613.33986	83.21353796
11684.62548	82.68080568
11719.60783	82.12250328
11777.45429	81.64309563
11821.02643	81.18437536
11864.75977	80.74724193
12010.231	80.23185621
12212.98274	80.09873739
12318.67088	80.57544669
12409.98837	81.07464228
12501.98278	81.58732963
12621.81893	82.09776836
12680.21586	82.582123
12841.78089	83.05472052
13022.94975	83.53014489
13298.33728	84.00385602
13476.85956	84.47007171
13626.99152	84.92879198
13778.79594	85.36052871
13980.96712	85.80875537
14314.74003	85.72030931
14429.73251	85.30746107
14554.60386	84.81636054
14653.47467	84.3441485
14762.09989	83.80897486
14844.09692	83.29179024
14931.1435	82.76898405
15051.74934	82.18739228
15186.00857	81.62330769
15393.02935	81.10612308
15854.55969	80.88688177
16214.04244	80.5067029
16390.34269	80.03577578
16522.00881	79.54107746
16634.24439	79.10484348
16757.55293	78.66860949
16881.77555	78.28184535
17196.37577	77.90857297
17722.88044	77.91157114
18008.76532	78.40776856
18157.15713	79.10484348
18306.77168	79.80941382
18366.96213	80.40904816
18487.93736	81.04765873
18632.6308	81.83617788
18755.35588	82.49577566
19039.85863	83.04520215
19425.0005	83.02195479
19460.89991	82.53400235
19650.46318	82.02645471
19835.76787	81.45241191
19896.9031	81.1465984
